DIRECTORIO;P6040;P404;P3503;P3271;P400;FEX_C
8076383;13;2.0;2;2;3;25487933601
8040927;10;2.0;2;1;3;10563674684
8052826;12;2.0;2;1;3;15601968283
7995857;16;2.0;2;1;3;59971791796
8038933;12;2.0;2;2;3;2050715533
7995644;6;2.0;2;1;3;73492458184
8010855;13;2.0;2;2;3;11287061816
7989140;11;2.0;2;1;3;61401661925
8037436;5;2.0;2;2;4;11065004476
8016210;5;2.0;2;1;3;15411096916
7992317;15;2.0;2;1;4;1505979543
8034155;13;2.0;2;1;3;117562142
8086728;6;2.0;2;2;3;17513304657
8039428;6;2.0;2;2;3;38372989967
8078410;16;2.0;2;2;6;25878533457
8083023;6;2.0;2;1;3;87338989061
8040800;17;2.0;2;2;3;58733017227
8005474;15;2.0;2;1;3;12408218795
8031553;10;2.0;2;2;3;27907785648
8002818;6;2.0;2;1;3;23130019916
8056347;10;2.0;2;1;3;56029693479
8009586;10;2.0;2;1;3;25690751303
7999514;5;2.0;2;1;6;77919664635
8005960;17;2.0;2;1;3;20658864473
7990315;8;2.0;2;2;3;96835918207
8032653;13;2.0;2;2;3;12177303346
8077188;16;2.0;2;1;3;12800177702
8080085;7;2.0;2;1;3;10238904637
8055697;16;2.0;2;1;3;63261183968
8008487;15;;2;2;3;10752266178
7995708;15;2.0;2;2;3;10196586065
8000780;14;2.0;2;1;3;69007367284
8079556;16;2.0;2;2;3;38223009945
8079250;13;2.0;2;2;3;51970657246
8036501;6;2.0;2;1;3;19964893819
8026668;7;2.0;2;2;3;27094217453
8079367;16;2.0;2;1;3;14599864665
7992071;12;2.0;2;2;3;52374273065
8005238;12;2.0;2;2;3;90095946119
8051946;11;2.0;2;2;3;12534803567
8028021;16;2.0;2;1;6;10598669164
7988923;7;2.0;2;2;3;47990735281
8009351;15;2.0;2;1;3;44384038228
7996841;16;2.0;2;1;3;90511711932
8086700;7;2.0;2;2;3;21305944341
8047828;15;2.0;2;2;3;85049296402
8040007;17;;2;2;1;3993761657
8020382;7;2.0;2;1;3;3996462091
8026746;17;;2;1;1;31092537416
8024176;10;2.0;2;1;3;38123641196
8000770;9;2.0;2;1;3;278969522
8076600;15;2.0;2;2;4;59154809312
8004549;13;2.0;2;1;3;31765995346
7997416;8;2.0;2;2;3;83023124143
7991464;14;2.0;2;1;3;69177016164
8001271;5;2.0;2;2;3;16294673815
8009910;14;2.0;2;2;3;11709211158
8055136;9;2.0;2;2;3;37398250689
8048715;12;2.0;2;2;3;10490277863
8042958;10;2.0;2;1;3;18143763104
7996314;15;2.0;2;1;3;61577892352
8079286;5;2.0;2;2;3;53424956675
8081405;16;2.0;2;1;3;73376022028
8075762;14;2.0;2;1;3;97904991221
8017985;12;;2;2;3;29582726851
8013278;7;2.0;2;2;3;12841615708
7998191;11;2.0;2;1;6;47903918453
8051020;7;2.0;2;1;6;86996335452
8024382;14;2.0;2;2;3;25922147074
8023011;8;2.0;2;2;3;9199652022
7998400;11;2.0;2;2;3;21254852475
8001061;17;;2;2;1;34548872251
7987969;6;2.0;2;1;3;11786766224
7991362;6;2.0;2;2;3;26108053703
8001801;6;2.0;2;1;3;19216142512
8039222;16;2.0;2;1;3;3027742055
8040855;13;2.0;2;1;3;87130702377
8042104;11;2.0;2;2;3;56382223501
8084014;16;2.0;2;2;4;55025411546
7982374;17;2.0;2;1;3;19538997594
8015322;12;2.0;2;2;3;97804532032
8046549;14;;2;1;3;27646201195
8006943;9;2.0;2;2;3;11259314069
7995849;13;2.0;2;1;3;83349831249
8005469;5;2.0;2;2;3;10807335127
8084046;9;2.0;2;1;3;16516756025
7982129;17;2.0;2;1;6;63937728038
8014254;17;2.0;2;1;3;10850571217
8078581;14;2.0;2;1;3;10083578078
7983946;8;2.0;2;2;3;69304195644
8003526;7;2.0;2;1;3;82700574436
8016643;14;2.0;2;2;3;37518934359
8056424;12;2.0;2;2;3;2578062745
8022455;10;2.0;2;1;3;15098171149
8033371;5;2.0;2;1;3;2798883296
8025126;14;2.0;2;1;3;15865515165
8002578;16;2.0;2;1;3;58461125463
8056403;13;2.0;2;2;6;64693523112
8075636;8;2.0;2;1;3;66420596941
8052133;15;2.0;2;1;3;12064287174
8078223;12;2.0;2;2;3;33552100059
7988894;7;2.0;2;2;3;50433534017
8025320;16;2.0;2;2;3;35130931954
8046069;10;2.0;2;1;3;15123316738
8033214;11;2.0;2;1;3;2268471842
8049352;11;2.0;2;2;3;15184875252
8008698;16;;2;1;5;12760547618
8036272;17;2.0;2;2;3;5446651786
8009737;10;2.0;2;2;3;8119736824
8044988;13;2.0;2;1;6;34196418102
8017986;13;;2;2;3;27046805531
8042688;11;2.0;2;1;3;51121395466
8015003;12;2.0;2;2;3;59045293232
8032506;12;2.0;2;1;3;22274922463
8005506;14;2.0;2;2;3;20407465255
8008105;12;2.0;2;1;3;10376955203
8008782;8;2.0;2;2;3;568060537
8028401;11;2.0;2;2;3;92322350287
7995012;14;2.0;2;2;3;1663980761
8028733;14;2.0;2;2;3;70754508642
8077060;6;2.0;2;1;3;13189425275
8053797;6;2.0;2;2;3;93930893872
7982134;9;2.0;2;1;3;10974453953
7983286;5;2.0;2;2;3;61762055465
8052993;13;2.0;2;1;3;50884672109
8042390;6;2.0;2;2;3;34281356697
7994938;10;2.0;2;1;3;24433590932
7998262;17;2.0;2;2;3;10210023209
7990496;12;2.0;2;1;3;12817887696
8011990;13;2.0;2;2;3;84273562571
8036229;15;2.0;2;1;3;97772054005
8025602;16;2.0;2;1;3;50762661077
8014039;10;2.0;2;2;3;18880539679
8001897;14;2.0;2;2;3;7811291211
8054669;12;2.0;2;1;6;32966409989
8024362;10;2.0;2;1;3;89219008144
8028006;8;2.0;2;1;3;13134624336
8075584;7;2.0;2;2;3;12813150219
8080143;10;2.0;2;1;3;13287984531
8046513;16;2.0;2;1;3;17488410478
8010666;7;2.0;2;2;3;28871774625
7988819;16;2.0;2;1;3;69768080316
7993624;16;2.0;2;1;3;47795244562
8031942;7;2.0;2;1;3;64612389415
8000924;6;2.0;2;1;3;16679067597
8028906;11;2.0;2;2;3;1199618402
8044147;13;2.0;2;2;3;25784454711
8054122;7;2.0;2;1;6;56856826827
8086606;9;2.0;2;2;3;61620911925
8032337;13;2.0;2;2;3;26348570362
8007896;14;2.0;2;2;3;46215763802
8049795;9;2.0;2;2;3;49223871945
8021915;13;2.0;2;1;3;17067580414
8033344;8;1.0;2;1;3;1680609827
8076127;5;2.0;2;2;3;33254144556
8010952;7;2.0;2;1;3;20754006746
8030214;5;2.0;2;2;3;46065731106
8028974;6;2.0;2;2;3;92367868519
7985142;7;2.0;2;2;3;49907374965
8044894;12;2.0;2;2;3;65578910549
8022837;16;2.0;2;2;3;89260655087
8045465;7;2.0;2;2;3;10036707137
8001088;13;2.0;2;2;3;12900527684
8053274;13;2.0;2;1;3;24812854973
8009207;7;2.0;2;2;3;41571159653
8009326;16;2.0;2;2;3;64713060872
8082483;7;2.0;2;2;3;43104374667
8017379;6;2.0;2;1;3;14867110975
8039296;6;2.0;2;2;3;53576346183
8078234;13;2.0;2;2;3;40226723334
8076293;7;2.0;2;1;3;4802276172
8054402;17;2.0;2;1;6;10565684485
7991919;9;2.0;2;2;3;1113209592
8015952;14;2.0;2;1;3;18924654258
8011791;17;2.0;2;2;3;3588792106
8022883;12;2.0;2;1;3;44607919402
8012536;13;2.0;2;2;3;14108570057
7991520;7;2.0;2;1;3;10379014289
8046527;8;2.0;2;1;3;4760124074
8052634;7;2.0;2;1;3;65278433076
7999817;12;2.0;2;2;3;14701248035
8083408;8;2.0;2;1;3;38097194325
8030165;5;2.0;2;2;6;37070761705
8013478;17;;2;1;3;57025936327
7999203;10;2.0;2;2;3;43868580513
8083258;9;2.0;2;1;3;16586443034
8054621;10;2.0;2;2;6;44766737079
8035811;13;2.0;2;1;3;13176726091
8075732;11;2.0;2;2;3;18293932387
8018523;16;2.0;2;2;3;16599009418
8084561;6;2.0;2;2;6;54123104313
7993468;13;2.0;2;1;3;47879456263
8022368;15;2.0;2;2;3;34219022943
8078869;13;2.0;2;2;3;18378695185
8012583;6;2.0;2;2;3;20318914291
8009130;12;2.0;2;1;3;17229267859
8033262;12;2.0;2;2;3;21474499299
8009406;7;2.0;2;2;3;33262024444
8048291;14;;2;1;1;13822035862
8021714;6;2.0;2;2;3;70443770262
8045654;17;2.0;2;2;4;57963953913
8054383;14;2.0;2;2;3;8770400276
8076117;8;2.0;2;2;4;26260990138
8084459;11;2.0;2;1;3;14875538601
8038768;13;2.0;2;1;3;36967755097
8030279;15;2.0;2;2;3;8500873707
8083845;5;2.0;2;1;6;90300219171
7996813;5;2.0;2;1;3;23862158204
8021422;10;2.0;2;1;3;11049054538
8086108;14;2.0;2;1;3;46249105755
8045788;16;2.0;2;1;4;4950033154
8056030;9;2.0;2;1;3;1379626521
8055071;16;2.0;2;2;3;57751626499
8033409;6;2.0;2;2;3;28337611647
8053285;12;2.0;2;2;3;18061970958
8021740;13;2.0;2;2;3;16796561627
7988835;8;2.0;2;1;3;13406066629
8031601;11;2.0;2;1;3;95437826667
8039935;8;2.0;2;1;3;56903472855
8035387;8;2.0;2;1;3;62186552662
8005114;5;2.0;2;1;3;23855579172
8035489;9;2.0;2;2;3;64952521711
7982908;7;2.0;2;1;3;3631551342
8082076;16;2.0;2;2;6;28905422497
8009208;8;2.0;2;2;3;52473937774
8051443;12;2.0;2;1;3;11416787763
8045225;16;2.0;2;1;3;13780417236
8082377;14;2.0;2;2;3;92796091149
8047873;11;2.0;2;1;3;59185433372
8021091;14;2.0;2;2;3;70182632039
8049963;17;2.0;1;1;3;42710792698
7990237;13;2.0;2;2;3;14708986174
7987683;17;2.0;2;2;6;43932280382
7995938;11;2.0;2;2;3;50502821356
8033994;13;2.0;2;1;3;52430183865
8004279;9;2.0;2;1;3;21181153548
8041368;16;2.0;2;1;3;10396565261
8082058;16;2.0;2;1;3;20059155444
8080671;16;2.0;2;1;6;10357568925
8039503;6;2.0;2;1;6;1053661395
7984765;10;2.0;2;2;3;70763505796
8034236;15;2.0;2;2;3;27286136521
8031099;16;2.0;2;1;3;35265664103
8034482;14;2.0;2;2;3;16914951885
7991955;8;2.0;2;1;3;24664567744
7989344;9;2.0;2;1;3;61216101229
8052943;7;2.0;2;2;3;15996556362
8010091;9;2.0;2;2;3;24774307654
8015482;15;2.0;2;2;3;87003132571
8009213;14;2.0;2;1;3;34856836568
8023711;10;2.0;2;2;3;14069623511
8040045;10;2.0;2;2;3;14159977952
8045499;9;2.0;2;1;3;63420734899
8002359;9;2.0;2;1;3;32115495551
8005554;11;2.0;2;2;3;22877453134
7987557;10;2.0;2;2;3;44633993803
8040371;14;2.0;2;2;6;792203654
8043160;9;2.0;2;1;3;32330457517
8005726;16;2.0;2;2;3;47680740625
7998465;9;2.0;2;2;3;85298471494
8010977;10;2.0;2;2;3;97355209697
8024348;8;2.0;2;2;3;47371602735
8040103;11;2.0;2;2;3;83280434312
8040567;12;2.0;2;2;6;32368518227
8081584;12;2.0;2;2;3;25555716021
8049770;5;2.0;2;2;3;69221069923
7994873;16;2.0;2;2;4;88627481487
7993896;6;2.0;2;1;3;18058883258
8030291;15;2.0;2;2;3;12431104753
8030708;6;2.0;2;2;3;70103754584
8082712;14;2.0;2;1;3;72517974494
8026054;13;2.0;2;2;3;11188345013
8026194;16;2.0;2;2;3;25993579518
7983158;15;2.0;2;1;3;14091644624
8024895;10;2.0;2;2;3;67962844414
8053994;6;2.0;2;1;6;77842927106
8037445;10;2.0;2;1;3;60836106099
8048229;5;2.0;2;2;3;13994095959
8048619;13;2.0;2;1;3;1833154833
8032831;16;2.0;2;2;3;12193423746
8007543;14;2.0;2;2;3;30027838839
8006605;17;2.0;2;2;3;24555511792
8022594;5;2.0;2;2;3;53982129745
8044983;5;2.0;2;1;6;82865551746
8027311;5;2.0;2;2;3;31712278409
7983318;8;2.0;2;2;3;11900257507
8079749;8;2.0;2;2;6;3750027139
8033162;13;2.0;2;2;3;56504471658
8005206;13;2.0;2;1;3;53355798358
8022853;14;2.0;2;1;6;29020422689
7990144;14;2.0;2;1;6;11348973997
8037659;7;2.0;2;1;6;17404760976
7990805;5;2.0;2;1;3;22272238638
7987000;14;2.0;2;1;3;14751778427
7984643;16;2.0;2;2;3;90676881383
8006101;14;2.0;2;2;3;60025551093
8007621;13;2.0;2;2;3;55389894867
8004471;6;2.0;2;1;4;17183801872
8005494;12;2.0;2;2;3;76968815593
8007928;9;2.0;2;1;3;30113501766
8030791;16;2.0;2;1;3;37285942898
7991524;15;2.0;2;2;3;11484142691
7987899;10;2.0;2;1;3;12183189844
7998061;8;2.0;2;2;3;21104897468
7996395;13;2.0;2;2;3;7642458626
7998618;14;2.0;2;2;3;60050237756
8054193;17;2.0;2;1;3;49432178572
8004051;11;2.0;2;1;3;19891243084
8054758;10;2.0;2;1;3;67321799096
7991453;5;2.0;2;1;6;46689702356
8086699;6;2.0;2;2;3;16090509558
8027861;14;2.0;2;2;3;27844566512
8011996;15;2.0;2;2;3;21940051555
8005475;7;2.0;2;2;3;11380455644
8006784;11;2.0;2;1;3;2832356528
8037640;11;2.0;2;1;3;16094672637
8033179;6;2.0;2;1;3;30135551726
8000226;9;2.0;2;2;3;45659994821
8045690;6;2.0;2;1;3;65825525066
8027468;8;2.0;2;2;3;88573364194
7983191;15;2.0;2;1;3;75668877031
8081327;6;2.0;2;1;3;10669553536
7984202;12;2.0;2;2;3;83905346098
8019645;15;2.0;2;1;3;10168827895
8016838;13;2.0;2;2;3;37550865847
7982459;6;2.0;2;1;3;45790026432
8000914;13;2.0;2;1;3;14454624716
7986089;9;2.0;2;1;3;13824762534
7986456;7;2.0;2;2;3;61102921313
8046070;12;2.0;2;2;3;12321030308
8050068;16;2.0;2;1;3;21682334339
8020242;13;2.0;2;1;3;73701955434
7987968;11;2.0;2;2;3;60844312716
8011783;5;2.0;2;2;3;12432379632
8077362;7;2.0;2;2;3;65577081353
8026352;16;2.0;2;1;3;62961777978
7985833;13;2.0;2;2;3;26391037168
7994650;15;2.0;2;1;3;22838352829
8018269;5;2.0;2;2;3;3684100185
8049746;17;2.0;2;1;3;24762048453
8031386;6;2.0;2;2;3;88464495197
8027977;6;2.0;2;2;3;16080609343
8037441;10;2.0;2;2;3;79532778596
8076135;17;2.0;2;1;4;41350331784
8009900;17;2.0;2;2;6;12397994403
8050901;8;2.0;2;1;3;18973128989
7985492;10;2.0;2;1;3;90441682052
8077507;16;2.0;2;2;4;15858743758
8009737;14;2.0;2;2;3;8119736824
7999360;15;2.0;2;2;3;86776416171
7993568;10;2.0;2;2;3;14424310259
8052551;5;2.0;2;1;3;2048517044
8015624;11;2.0;2;2;3;68579226268
7999863;17;2.0;2;1;3;41837761625
7987841;15;2.0;2;1;3;7159939363
7988776;17;2.0;2;2;3;9873972379
8040179;12;2.0;2;1;3;50142710101
8076853;5;2.0;2;1;6;41576972939
8021490;8;2.0;2;1;3;97382960844
8027015;13;2.0;2;2;3;35654690305
8080301;15;2.0;2;2;3;25627342396
8082829;8;2.0;2;2;3;86353191163
7988997;12;2.0;2;1;3;27430128239
8025118;16;2.0;2;2;4;5602384249
8047697;9;2.0;2;2;3;64441729964
7997811;17;2.0;2;2;6;1748847614
7984564;14;2.0;2;2;3;56180820284
8025557;10;2.0;2;2;3;276438431
8019296;7;2.0;2;2;3;26519766007
8080118;8;2.0;2;1;3;12424394283
8012200;17;2.0;2;1;3;48872301312
8006555;17;2.0;2;2;3;15538120042
8053277;6;2.0;2;2;3;2031092577
8037380;15;2.0;2;2;3;32926726683
8021612;13;2.0;2;2;3;64487709289
8017167;10;2.0;2;1;3;10396252695
8013538;8;2.0;2;1;3;11448809418
8003475;17;2.0;2;1;3;42007247616
8025592;6;2.0;2;1;3;35376061115
8017695;12;2.0;2;2;3;87167523291
8080154;17;2.0;2;2;4;18207589937
8033029;9;2.0;2;1;3;31534728745
8049816;6;2.0;2;1;3;44255724585
7995658;8;2.0;2;2;3;52890229938
7988571;7;2.0;2;1;3;7509105757
8031759;16;2.0;2;1;3;71189286818
8001301;8;2.0;2;2;3;36929087438
8005448;7;2.0;2;2;3;12008979006
7996124;11;2.0;2;2;3;51792537582
8050899;13;2.0;2;1;3;22039697937
7996541;12;2.0;2;1;3;29121963607
7983672;16;2.0;2;1;3;70810390975
7992002;9;2.0;2;1;6;21513159561
8054435;10;2.0;2;1;3;73167057183
8035095;9;2.0;2;2;3;41511219103
7989977;5;2.0;2;2;3;96251591575
8046289;12;2.0;2;2;6;39044511875
8020028;10;2.0;2;1;3;38603432135
8005333;13;2.0;2;2;3;1476042009
8040682;6;2.0;2;1;6;3927494021
8050836;15;2.0;2;2;3;64374298411
8032491;6;2.0;2;1;3;31804145125
8012809;17;2.0;2;2;3;59439435246
8050020;14;2.0;2;2;3;83646566896
7998161;6;2.0;2;1;3;6697802327
8046060;13;2.0;2;1;3;44615033102
8039462;11;2.0;2;2;3;13389856647
7998731;6;2.0;2;2;3;71406841469
8017157;16;2.0;2;1;4;71680235695
7995482;15;2.0;2;2;3;51926129301
8026432;11;2.0;2;1;3;16771379592
7989134;8;2.0;2;2;3;84538327454
8035811;16;2.0;2;2;4;13176726091
8009530;15;2.0;2;2;3;43047361389
7996701;5;2.0;2;2;3;14749522609
8054080;17;;2;1;1;21979213463
7993170;7;2.0;2;2;3;59867818553
8052228;6;2.0;2;1;6;28734605036
7993589;12;2.0;2;1;3;94391328006
8054902;15;2.0;2;1;3;87493709945
8008389;9;2.0;2;2;3;11935305291
8077954;16;2.0;2;1;3;54399647606
8037057;12;2.0;2;2;3;56845061918
8000140;7;2.0;2;2;3;12162581213
8031254;12;2.0;2;2;3;10809469146
8020988;14;2.0;2;2;1;34507307994
8015882;10;2.0;2;2;3;78704315229
8051954;15;2.0;2;2;3;4654155883
8051012;15;2.0;2;2;6;55595018803
8077453;16;2.0;2;1;3;54702612062
7987404;13;2.0;2;2;4;38489427635
7986124;7;2.0;2;2;3;39887304269
7990877;10;2.0;2;1;3;2523327497
8010979;14;2.0;2;1;3;12784973921
7994843;10;2.0;2;1;3;17719147077
8082060;10;2.0;2;1;3;21248281669
7987065;11;2.0;2;1;3;93417471746
8013129;7;2.0;2;1;3;508411303
8084162;15;2.0;2;1;3;89771244371
8036187;17;2.0;2;2;3;33019990214
8051052;13;2.0;2;2;6;39027135564
7999285;13;2.0;2;2;3;18608963752
7985940;15;;2;1;3;10344250622
8016963;6;2.0;2;2;3;43721095217
7999310;11;2.0;2;2;3;85535252859
8084748;15;2.0;2;1;3;92894960907
8032534;6;2.0;2;2;3;42031741921
8050980;6;2.0;2;1;6;14499389242
7999272;10;2.0;2;2;3;26258691495
8004635;17;2.0;2;1;3;67390794144
7992883;8;2.0;2;1;3;71000875321
7997272;15;2.0;2;2;4;61202639509
8044188;8;2.0;2;2;3;18417467651
8080120;17;2.0;2;2;4;85690612239
8020137;14;2.0;2;2;4;7164340547
8013036;6;2.0;2;2;3;93100110731
8021753;7;2.0;2;1;3;33260996246
8030207;7;2.0;2;2;3;50576025091
8008783;11;2.0;2;1;3;47759204391
8083402;11;2.0;2;1;3;46593038748
8036504;14;2.0;2;1;3;52984885692
7986860;6;2.0;2;1;3;13651078033
8049035;7;2.0;2;2;3;13034439751
8047535;16;2.0;2;2;3;15679557461
8049593;6;2.0;2;2;3;24247825633
8042544;11;2.0;2;2;3;44657605149
8015080;10;2.0;2;2;3;35599802949
8035397;10;2.0;2;1;3;11851165347
8081111;9;2.0;2;2;3;47223378281
8075856;10;2.0;2;1;3;34664307936
8009379;15;2.0;2;1;3;60037364288
8014919;11;2.0;2;1;3;57622137176
8076624;15;2.0;2;2;3;20323876142
8016987;7;2.0;2;1;3;10009541134
8046186;11;2.0;2;1;3;51526283419
8051061;5;2.0;2;1;6;16367810867
8020239;17;2.0;2;1;3;10389502084
8017948;7;2.0;2;1;3;78574770563
8031692;9;2.0;2;1;3;23203805427
7996943;7;2.0;2;1;3;12058233119
8005009;10;2.0;2;1;3;95723637958
7992104;15;2.0;2;1;3;78951151695
8085775;5;2.0;2;2;3;14739902587
8056187;15;2.0;2;1;3;34764072275
7997059;15;2.0;2;1;3;39027386455
8016845;11;2.0;2;2;3;37030169004
8078751;17;2.0;2;2;6;18930549552
8051300;6;2.0;2;1;3;86038207491
8023411;6;2.0;2;2;3;93502264141
8015757;7;2.0;2;1;3;30230057441
8019664;5;2.0;2;1;3;69918315323
8018865;11;2.0;2;1;3;22619625168
8031472;8;2.0;2;2;3;26484785516
8016258;16;2.0;2;1;3;13402668247
8042398;9;2.0;2;1;3;99887553479
8077180;12;2.0;2;1;3;44622300087
7998756;17;2.0;2;2;3;44105620304
8075882;5;2.0;2;2;6;37192334688
7994835;17;2.0;2;2;3;51248749566
8001663;9;2.0;2;1;3;61188638726
8053011;9;2.0;2;1;3;92385080561
8004438;6;2.0;2;1;3;13114824858
8053212;11;2.0;2;1;3;13717121008
8011166;15;2.0;2;2;3;65102655657
8077101;15;;2;1;5;39010536407
8005548;8;2.0;2;1;3;9618624876
8079926;17;2.0;2;2;3;93996060796
8045010;13;2.0;2;1;3;92451234781
8018546;13;2.0;2;1;3;32957030205
7999239;9;2.0;2;1;3;68778175739
8044237;17;2.0;2;2;3;82386103008
7997324;16;2.0;2;2;3;85939360049
8035661;13;2.0;2;2;4;18120127682
8077089;9;2.0;2;2;3;85213006859
8084303;11;2.0;2;2;3;64234282279
8005994;12;2.0;2;2;3;75099907989
8021098;5;2.0;2;2;3;82076102166
8078030;6;2.0;2;1;3;16364444619
7989428;13;2.0;2;2;3;10332012736
7995668;17;2.0;1;2;3;49666481359
8005023;7;2.0;2;1;3;10167665319
8076725;5;2.0;2;1;3;33253127456
8019814;16;2.0;2;1;4;19622600865
8081933;10;2.0;2;2;3;41007552029
7984728;12;2.0;2;1;3;25795883043
8014832;13;2.0;2;1;3;78541887365
8082163;17;2.0;2;2;3;47460256455
8041838;9;2.0;2;2;3;13118785181
8048511;7;2.0;2;1;3;50965997133
8082119;9;2.0;2;2;3;41225697719
8039164;5;2.0;2;1;3;13464036692
8005581;12;2.0;2;2;3;49960317807
8023570;5;2.0;2;1;3;81678122514
8004544;8;2.0;2;1;3;10707761483
8077434;17;;2;1;1;77740527458
8046015;17;;2;1;1;12748271938
7982824;17;2.0;2;1;3;32014962385
8040836;16;2.0;2;2;4;49004399187
7990743;14;2.0;2;1;3;56422903548
8040116;13;2.0;2;2;3;42155255416
8037513;16;2.0;2;1;3;10454490867
7988096;6;2.0;2;1;3;37339681479
7993709;13;2.0;2;1;3;23294737438
8009223;7;2.0;2;2;3;42514231336
8038658;16;;2;1;6;20951984623
8013071;6;2.0;2;2;3;65843743383
8054597;5;2.0;2;1;3;3070221072
8035633;6;2.0;2;2;3;26965601864
8080299;9;2.0;2;1;3;27899134572
8013939;14;2.0;2;1;3;74342046673
7990789;12;2.0;2;1;3;31367690105
7991373;8;2.0;2;1;3;48595868334
8025154;10;2.0;2;2;3;17249848679
8041422;12;2.0;2;1;3;1411146293
8005854;14;2.0;2;1;3;56029299158
8025207;14;2.0;2;1;3;66075669561
8035175;9;2.0;2;1;3;22687905895
8024149;8;2.0;2;2;3;71875389018
8049863;15;2.0;2;1;3;63911330807
8039656;15;2.0;2;1;4;4132912471
7981732;12;2.0;2;1;3;68609145948
8043990;16;2.0;2;1;6;1268357105
8013131;11;2.0;2;1;6;55309239299
8030579;10;2.0;2;2;3;53197802101
8040977;8;2.0;2;2;3;99424131149
8026824;6;2.0;2;1;3;16407201856
8012248;8;2.0;2;1;3;13600569774
8015652;10;2.0;2;2;3;73001973577
8005112;14;2.0;2;2;3;13390656891
7999428;5;2.0;2;2;3;3225276162
8052284;13;2.0;2;2;3;22541584811
8021822;16;2.0;2;2;3;16340185833
8004226;16;2.0;2;1;3;38245942384
8020348;7;2.0;2;1;3;64519562367
8021778;5;2.0;2;1;3;17196188517
8044888;5;2.0;2;1;6;7790554098
7996572;14;2.0;2;1;3;57466212425
8049223;6;2.0;2;1;3;12661207574
7989699;5;2.0;2;1;6;29133497246
7993812;8;2.0;2;2;3;10456903892
7989716;5;2.0;2;1;3;22305333829
8041236;9;2.0;2;2;3;10911402504
7991844;12;2.0;2;1;3;34511340156
8078737;8;2.0;2;1;6;25271943096
7992854;8;2.0;2;1;3;33988011906
8051947;8;2.0;2;2;4;88531244758
8084656;8;2.0;2;2;3;41793984169
8029042;9;2.0;2;2;3;55967958043
7991199;12;2.0;2;2;3;18721155367
8081099;7;2.0;2;2;6;69524100754
8015926;12;2.0;2;2;3;85196305153
8077330;9;2.0;2;2;3;39135170358
8010439;5;2.0;2;2;3;15091795367
8030059;16;2.0;2;2;3;15920772993
8043415;10;2.0;2;2;3;11476931915
8049061;6;2.0;2;1;3;45097742734
8030451;16;2.0;2;1;3;42831490319
8077022;10;2.0;2;2;3;17840732942
8029443;12;2.0;2;1;3;11320698958
8019711;8;2.0;2;1;3;13381603756
8048275;13;2.0;2;2;3;84815061364
8041596;9;2.0;2;2;3;14035082727
8003197;12;2.0;2;2;3;67892134792
8086855;7;2.0;2;1;3;46067662665
8046543;7;2.0;2;2;3;22873464276
8011012;13;2.0;2;1;3;13888375666
8015533;10;2.0;2;2;3;28571933635
7985052;17;2.0;2;1;3;82099258542
7984076;5;2.0;2;2;3;66073965548
7983686;6;2.0;2;2;3;85392249953
8000706;16;2.0;2;1;3;10500534424
7993496;11;2.0;2;2;3;14166570974
8030593;17;2.0;2;2;3;30667370521
8012856;12;2.0;2;2;3;3119392338
7998163;8;2.0;2;1;3;62493029183
8032337;16;2.0;2;1;3;26348570362
8054718;14;2.0;2;1;3;82019172369
8023231;16;2.0;2;1;3;58752214775
8079866;15;2.0;2;2;3;99593335656
8039068;13;2.0;2;2;3;10382299787
8083394;11;2.0;2;2;3;79520673233
8076422;5;2.0;2;1;6;10944286425
8079723;12;2.0;2;1;3;3233405613
8009224;10;2.0;2;1;3;40880751203
8003631;7;2.0;2;1;3;34098354534
8045930;17;2.0;2;1;3;1012061749
8020450;14;2.0;2;1;3;82472067959
8022633;17;2.0;2;2;3;80106822952
8030903;9;2.0;2;1;3;75541944285
8031338;5;2.0;2;2;3;42719982675
8033053;12;2.0;2;2;3;35902932786
8077254;9;2.0;2;1;3;13379721539
8040863;10;2.0;2;2;3;85439109774
8078141;11;2.0;2;2;3;37428965351
8081304;9;2.0;2;2;3;63149895776
8024028;10;2.0;2;2;3;16825397668
8035140;15;2.0;2;2;3;72650469318
8005494;16;2.0;2;1;3;76968815593
8055207;16;2.0;2;1;3;12071475179
8008384;12;2.0;2;2;3;97459025125
8082682;16;2.0;2;2;3;29316193327
8041015;10;2.0;2;1;6;87433281652
7989533;6;2.0;2;2;3;10742155943
8012948;8;2.0;2;1;3;82297341401
8023697;13;2.0;2;1;3;23567040243
8013292;5;2.0;2;1;3;69826087094
7989255;15;2.0;2;1;6;26379060334
7992820;9;2.0;2;1;3;15593734047
8049546;16;2.0;2;1;6;43879301112
8052237;6;2.0;2;1;6;33124402222
7998832;15;2.0;2;2;6;10749561615
8017041;12;2.0;2;1;3;98296964679
7982052;13;2.0;2;1;3;44470540696
8050783;15;2.0;2;2;3;87803243027
8052985;7;2.0;2;1;3;47335174763
8037947;15;2.0;2;2;3;27677961517
8010568;10;2.0;2;2;3;14742000733
7985534;6;2.0;2;2;3;59057504028
8047778;5;2.0;2;2;6;26028433128
8031371;5;2.0;2;1;3;42522502969
7990295;7;2.0;2;2;3;83073886373
8002322;15;2.0;2;1;3;65067741687
8046491;7;2.0;2;1;3;28173672299
8078150;8;2.0;2;2;3;63328630411
7994860;7;2.0;2;1;3;17821540535
8034714;10;2.0;2;2;3;18977227775
8012406;5;2.0;2;1;3;28863421163
